ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Duration of Case (days),Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
3256,312,6/9/2022 18:06,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40203,Male,39
3258,874,6/2/2022 14:08,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,0.13,Jefferson County,KY,40202,Female,28
3260,1078,3/30/2022 18:58,Benefits Navigation,Health Insurance/Benefits,Organization 158,,Jefferson County,KY,40242,Male,45
3265,708,6/14/2022 15:08,Social Enrichment,Peer to Peer Networking,Organization 158,,Jefferson County,KY,40213,Male,4
3268,434,6/23/2022 20:47,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,Spencer County,KY,40071-9602,Female,59
3269,667,5/23/2022 16:49,Utilities,Utility Bill Payment Assistance,Organization 158,,Jefferson County,KY,40223,Male,54
3273,378,6/23/2022 14:01,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40203,Female,32
3278,53,6/27/2022 14:33,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40211,Female,51
3281,1045,5/25/2022 20:55,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40214,Male,0
3287,87,6/27/2022 18:18,Utilities,Utility Bill Payment Assistance,Organization 158,,Jefferson County,KY,40220,Male,29
3293,539,5/5/2022 15:48,Clothing & Household Goods,,Organization 158,,Spencer County,KY,40071,Female,8
3294,76,6/15/2022 15:12,Food Assistance,Emergency Food,Organization 158,,Breckinridge County,KY,40143,Female,48
3295,1080,6/1/2022 16:03,Individual & Family Support,Caregiving Services,Organization 158,5.08,Jefferson County,KY,40228,Female,75
3296,262,5/24/2022 15:47,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40229,Male,64
3301,87,6/29/2022 13:43,Utilities,Utility Bill Payment Assistance,Organization 158,,Jefferson County,KY,40220,Male,29
3306,68,5/6/2022 21:00,Housing & Shelter,Permanent Housing,Organization 158,,Bullitt County,KY,40165,Male,33
3307,289,6/2/2022 19:57,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40210,Male,62
3309,446,6/8/2022 14:02,Food Assistance,Emergency Food,Organization 158,,,KY,40291,Female,0
3312,5,6/20/2022 20:51,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,Jefferson County,KY,40220,Female,65
3317,1072,6/2/2022 15:53,Individual & Family Support,Respite Care,Organization 158,0.08,Spencer County,KY,40071,Female,65
3319,79,6/21/2022 17:21,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40210,Female,42
3321,53,6/27/2022 14:33,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40211,Female,51
3324,539,5/5/2022 15:48,Food Assistance,Prepared Meals,Organization 158,,Spencer County,KY,40071,Female,8
3325,631,6/15/2022 13:28,Food Assistance,Emergency Food,Organization 158,0,Jefferson County,KY,40272,Male,74
3327,336,6/7/2022 21:16,Housing & Shelter,Permanent Housing,Organization 158,,Shelby County,KY,40065,Female,49
3330,636,5/22/2022 16:11,Food Assistance,Prepared Meals,Organization 158,0,Jefferson County,KY,40223,Female,67
3332,600,10/21/2020 19:43,Mental/Behavioral Health,Supportive Therapies,Organization 158,,Jefferson County,KY,40215,Male,35
3334,48,6/20/2022 19:41,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40206,Male,37
3335,694,6/14/2022 17:19,Transportation,Ride Coordination,Organization 158,12.97,Jefferson County,KY,40228-2016,Female,62
3337,637,6/7/2022 20:59,Food Assistance,Prepared Meals,Organization 158,6.05,Hardin County,KY,40175,Male,58
3340,669,6/7/2022 19:35,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40229,Female,43
3344,237,6/10/2022 16:32,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40258,Female,55
3346,64,6/30/2022 16:20,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40216,Female,57
3347,5,6/20/2022 20:51,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40220,Female,65
3351,286,5/18/2022 18:32,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40203,Female,96
3356,1079,6/1/2022 20:09,Individual & Family Support,Caregiving Services,Organization 158,8.01,Jefferson County,KY,40205,Female,78
3362,44,6/29/2022 20:06,Transportation,Ride Coordination,Organization 158,,Jefferson County,KY,40202,Female,71
3369,287,5/21/2022 0:53,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40210,Female,11
3376,566,6/16/2022 22:08,Food Assistance,Emergency Food,Organization 158,0,Jefferson County,KY,40216,Female,67
3383,159,6/3/2022 17:54,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40218,Female,57
3396,75,6/15/2022 15:14,Housing & Shelter,Emergency Housing,Organization 158,,Jefferson County,KY,40202,Male,0
3400,622,5/25/2022 17:25,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40219-2252,Female,72
3405,313,6/8/2022 14:33,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40203,Female,67
3407,448,2/11/2022 19:00,Physical Health,Long Term Care (Facility-based),Organization 158,,Jefferson County,KY,40203,Female,46
3410,237,6/10/2022 16:32,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40258,Female,55
3413,158,6/29/2022 13:36,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40211,Male,28
3418,295,6/16/2022 19:56,Transportation,Transportation Expense Assistance,Organization 158,,Jefferson County,KY,40223,Female,44
3420,158,6/29/2022 13:36,Housing & Shelter,Transitional Housing,Organization 158,,Jefferson County,KY,40211,Male,28
3422,597,3/22/2021 15:00,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40220,Female,56
3428,1039,4/29/2022 19:08,Housing & Shelter,Permanent Housing,Organization 158,,Jefferson County,KY,40202,Male,60
3433,263,6/14/2022 21:25,Individual & Family Support,Caregiving Services,Organization 158,5.88,Jefferson County,KY,40211,Male,52
3442,59,6/20/2022 14:33,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40218,Male,62
3444,50,6/16/2022 20:39,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,Jefferson County,KY,40228,Male,29
3445,332,6/21/2022 14:32,Food Assistance,Emergency Food,Organization 158,0.01,Grayson County,KY,42721,Female,53
3446,241,6/24/2022 16:57,Individual & Family Support,Respite Care,Organization 158,4.02,Jefferson County,KY,40272,Female,18
3447,54,6/23/2022 14:55,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40218-5250,Female,26
3455,2,6/30/2022 18:38,Transportation,Ride Coordination,Organization 158,,Bullitt County,KY,40165,Female,78
3457,336,6/7/2022 21:16,Legal,Housing Law,Organization 158,,Shelby County,KY,40065,Female,49
3462,637,6/7/2022 20:59,Food Assistance,Emergency Food,Organization 158,,Hardin County,KY,40175,Male,58
3464,39,6/30/2022 17:55,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40223,Female,59
3466,287,6/16/2022 13:39,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40210,Female,11
3470,89,6/29/2022 16:55,Housing & Shelter,Transitional Housing,Organization 158,,Jefferson County,KY,40291,Male,45
3472,162,6/24/2022 18:38,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40203,Male,0
3475,593,5/25/2022 14:45,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40220,Female,63
3477,55,6/16/2022 15:33,Food Assistance,Prepared Meals,Organization 158,6.97,Jefferson County,KY,40242,Female,77
3481,381,6/24/2022 17:08,Food Assistance,Prepared Meals,Organization 158,,Bullitt County,KY,40047,Female,71
3487,837,6/1/2022 14:49,Wellness,Mindfulness & Meditation,Organization 158,,Jefferson County,KY,40204,Female,50
3494,263,6/14/2022 21:12,Utilities,Utility Bill Payment Assistance,Organization 158,,Jefferson County,KY,40211,Male,52
3497,336,6/7/2022 21:16,Mental/Behavioral Health,Individual Counseling,Organization 158,,Shelby County,KY,40065,Female,49
3503,239,6/24/2022 17:03,Housing & Shelter,Home Expense Assistance/Repairs,Organization 158,,Oldham County,KY,40014,Female,54
3507,239,6/27/2022 13:35,Individual & Family Support,Environmental Modifications/Accessibility,Organization 158,,Oldham County,KY,40014,Female,54
3511,295,6/16/2022 19:56,Transportation,Transportation Passes/Vouchers,Organization 158,4.12,Jefferson County,KY,40223,Female,44
3516,43,6/29/2022 18:42,Transportation,Ride Coordination,Organization 158,,Shelby County,KY,40057,Female,1
3521,160,6/27/2022 16:35,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40201,Female,51
3522,19,6/30/2022 17:13,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40203,Female,48
3524,75,5/25/2022 21:13,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40202,Male,0
3528,50,6/16/2022 20:07,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40228,Male,29
3535,665,6/3/2022 14:58,Food Assistance,Emergency Food,Organization 158,4.83,Jefferson County,KY,40218,Male,86
3537,332,5/19/2022 19:25,Individual & Family Support,Social Service Case Management,Organization 158,,Grayson County,KY,42721,Female,53
3538,238,6/28/2022 14:39,Individual & Family Support,Caregiving Services,Organization 158,,Jefferson County,KY,40211,Female,75
3553,838,6/2/2022 14:41,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40258,Male,64
3558,166,6/27/2022 13:02,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40212,Male,4
3559,1,6/30/2022 16:48,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,,KY,40165,Male,70
3562,628,6/15/2022 12:42,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40245,Male,38
3565,591,5/31/2022 19:54,Benefits Navigation,Health Insurance/Benefits,Organization 158,,Jefferson County,KY,40223,Female,26
3566,287,6/16/2022 13:41,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,,Jefferson County,KY,40210,Female,11
3567,383,6/27/2022 7:35,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40215,Male,43
3569,78,6/10/2022 14:42,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40229,Female,76
3570,904,6/8/2022 16:37,Food Assistance,Emergency Food,Organization 158,,,KY,40245,Female,56
3573,84,5/18/2022 14:17,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40203,Female,27
3574,859,6/9/2022 12:15,Individual & Family Support,Respite Care,Organization 158,8.08,Bullitt County,KY,40047,Female,85
3575,158,6/29/2022 13:36,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40211,Male,28
3578,978,6/6/2022 15:42,Individual & Family Support,Caregiving Services,Organization 158,0.92,Jefferson County,KY,40207,Female,72
3579,899,6/7/2022 16:24,Food Assistance,Prepared Meals,Organization 158,2.89,Jefferson County,KY,40299,Female,86
3580,871,6/1/2022 19:06,Wellness,Nutrition Education,Organization 158,,Jefferson County,KY,40203,Female,63
3581,669,6/7/2022 19:35,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40229,Female,43
3582,55,6/16/2022 15:33,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40242,Female,77
3585,336,6/7/2022 21:16,Food Assistance,Emergency Food,Organization 158,,Shelby County,KY,40065,Female,49
3596,260,6/14/2022 16:29,Individual & Family Support,Adult Day Programs,Organization 158,8.89,Jefferson County,KY,40218,Male,56
3598,131,5/27/2022 18:37,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40212-2927,Female,78
3599,4,6/8/2022 15:26,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40213,Male,61
3600,626,6/1/2022 19:30,Housing & Shelter,Housing Applications/Recertification,Organization 158,,Jefferson County,KY,40218,Female,23
3602,332,6/21/2022 14:32,Individual & Family Support,Social Service Case Management,Organization 158,,Grayson County,KY,42721,Female,53
3605,195,6/14/2022 19:38,Individual & Family Support,Adult Day Programs,Organization 158,,Bullitt County,KY,40150,Female,75
3609,722,6/10/2022 16:41,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40291,Male,89
3611,1017,6/3/2022 18:08,Benefits Navigation,Benefits Eligibility Screening,Organization 158,16.84,Oldham County,KY,40031,Male,70
3620,903,5/28/2022 21:13,Transportation,Transportation Passes/Vouchers,Organization 158,6.86,Jefferson County,KY,40299,Female,34
3622,916,5/31/2022 20:43,Food Assistance,Emergency Food,Organization 158,1.27,Jefferson County,KY,40219,Male,63
3623,595,2/16/2022 15:19,Transportation,Ride Coordination,Organization 158,,Jefferson County,KY,40211,Female,26
3628,2,6/30/2022 18:38,Transportation,Ride Coordination,Organization 158,,Bullitt County,KY,40165,Female,78
3629,296,6/6/2022 15:44,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,0.85,Jefferson County,KY,40203,Male,51
3636,89,6/29/2022 16:55,Transportation,Ride Coordination,Organization 158,,Jefferson County,KY,40291,Male,45
3637,837,6/1/2022 14:49,Wellness,Mindfulness & Meditation,Organization 158,0,Jefferson County,KY,40204,Female,50
3640,709,6/10/2022 13:35,Individual & Family Support,Caregiving Services,Organization 158,,Jefferson County,KY,40211,Male,63
3642,2,6/30/2022 18:38,Transportation,Ride Coordination,Organization 158,,Bullitt County,KY,40165,Female,78
3643,19,6/30/2022 17:13,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40203,Female,48
3646,1072,6/2/2022 15:53,Benefits Navigation,Benefits Eligibility Screening,Organization 158,0.08,Spencer County,KY,40071,Female,65
3647,383,6/27/2022 7:35,Housing & Shelter,Emergency Housing,Organization 158,,Jefferson County,KY,40215,Male,43
3649,1038,5/3/2022 18:15,Housing & Shelter,Permanent Housing,Organization 158,,Oldham County,KY,40031,Female,31
3650,665,6/3/2022 14:58,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40218,Male,86
3652,338,1/17/2022 21:13,Mental/Behavioral Health,Psychiatric Services,Organization 158,,Grayson County,KY,42721,Female,42
3658,313,6/8/2022 14:33,Food Assistance,Prepared Meals,Organization 158,,Jefferson County,KY,40203,Female,67
3660,315,6/7/2022 16:53,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,Jefferson County,KY,40223,Male,0
3662,235,6/28/2022 20:28,Benefits Navigation,Health Insurance/Benefits,Organization 158,,Bullitt County,KY,40047,Female,89
3664,59,6/20/2022 14:33,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,6.14,Jefferson County,KY,40218,Male,62
3667,313,6/15/2022 14:42,Food Assistance,Prepared Meals,Organization 158,6.07,Jefferson County,KY,40203,Female,67
3678,1035,4/26/2022 19:23,Physical Health,Medication Management,Organization 158,,Jefferson County,KY,40218,Female,54
3679,51,6/29/2022 16:17,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40218,Male,55
3680,622,5/25/2022 17:25,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40219-2252,Female,72
3683,295,6/16/2022 19:56,Food Assistance,Emergency Food,Organization 158,4.12,Jefferson County,KY,40223,Female,44
3685,335,6/17/2022 13:39,Individual & Family Support,Social Service Case Management,Organization 158,,Jefferson County,KY,40258-4108,Female,61
3686,287,6/16/2022 13:39,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40210,Female,11
3688,447,5/3/2022 18:45,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,,Jefferson County,KY,40259,Female,48
3689,237,6/27/2022 14:33,Individual & Family Support,Caregiving Services,Organization 158,,Jefferson County,KY,40258,Female,55
3694,372,6/27/2022 13:10,Utilities,Utility Bill Payment Assistance,Organization 158,0.02,Jefferson County,KY,40202,Male,1
3695,241,6/24/2022 16:57,Individual & Family Support,Caregiving Services,Organization 158,,Jefferson County,KY,40272,Female,18
3696,45,6/29/2022 13:47,Individual & Family Support,Respite Care,Organization 158,,Jefferson County,KY,40223,Female,70
3698,525,6/22/2022 17:51,Housing & Shelter,Transitional Housing,Organization 158,,Jefferson County,KY,40208,Male,59
3699,660,6/14/2022 12:23,Utilities,Utility Bill Payment Assistance,Organization 158,,Jefferson County,KY,40219,Female,55
3700,631,6/15/2022 13:28,Food Assistance,Emergency Food,Organization 158,,Jefferson County,KY,40272,Male,74
3728,56,5/6/2022 14:34,Employment,Job Search/Placement,Organization 158,35.11,Jefferson County,KY,40214,Male,0
3809,66,4/21/2022 14:31,Benefits Navigation,Immigration Services,Organization 158,35.12,Jefferson County,KY,40213,Male,2
3777,68,5/6/2022 21:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,20.87,Bullitt County,KY,40165,Male,33
