ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
2078,707,6/3/2022 18:46,Social Enrichment,Youth Development,Organization 158,Jefferson County,KY,40219,Male,1
2087,296,6/16/2022 12:56,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40203,Male,51
2087,296,6/16/2022 12:56,,,Organization 158,Jefferson County,KY,40203,Male,51
2087,296,6/16/2022 12:54,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40203,Male,51
2087,296,6/6/2022 15:36,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40203,Male,51
2091,69,6/30/2022 16:10,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40214,Female,85
2091,69,6/30/2022 15:50,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40214,Female,85
2091,69,6/15/2022 18:01,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40214,Female,85
2103,838,6/2/2022 14:41,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40258,Male,64
2105,871,6/1/2022 19:06,Wellness,Nutrition Education,Organization 158,Jefferson County,KY,40203,Female,63
2105,871,6/1/2022 19:06,,,Organization 158,Jefferson County,KY,40203,Female,63
2109,163,6/27/2022 13:05,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40210,Female,66
2109,163,6/21/2022 18:12,,,Organization 158,Jefferson County,KY,40210,Female,66
2111,1,6/30/2022 16:48,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,KY,40165,Male,70
2112,262,6/3/2022 16:53,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40229,Male,64
2112,262,6/3/2022 13:53,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40229,Male,64
2113,183,6/24/2022 14:28,Transportation,Transportation Passes/Vouchers,Organization 158,Jefferson County,KY,40213,Female,77
2113,183,6/24/2022 14:28,,,Organization 158,Jefferson County,KY,40213,Female,77
2114,67,6/30/2022 16:15,Individual & Family Support,Parenting Education,Organization 158,Jefferson County,KY,40219,Female,33
2114,67,6/30/2022 15:55,Individual & Family Support,Parenting Education,Organization 158,Jefferson County,KY,40219,Female,33
2118,1030,6/3/2022 13:28,Food Assistance,Prepared Meals,Organization 158,Bullitt County,KY,40047,Female,80
2118,1030,6/3/2022 13:28,Food Assistance,Prepared Meals,Organization 158,Bullitt County,KY,40047,Female,80
2124,631,6/16/2022 12:41,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40272,Male,74
2124,631,6/16/2022 12:41,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40272,Male,74
2124,631,6/15/2022 13:28,,,Organization 158,Jefferson County,KY,40272,Male,74
2127,460,6/23/2022 18:10,Food Assistance,Emergency Food,Organization 158,Bullitt County,KY,40165,Male,19
2129,307,6/27/2022 18:09,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68
2129,307,6/27/2022 18:09,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68
2129,307,6/16/2022 13:29,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68
2129,307,6/16/2022 13:29,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68
2129,307,6/3/2022 14:48,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68
2129,307,6/3/2022 13:19,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68
2135,282,6/28/2022 14:56,Housing & Shelter,Permanent Housing,Organization 158,Jefferson County,KY,40219,Female,51
2140,286,6/27/2022 15:02,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40203,Female,96
2140,286,6/27/2022 15:02,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40203,Female,96
2140,286,6/10/2022 14:27,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40203,Female,96
2141,903,6/1/2022 13:13,Physical Health,Primary Care,Organization 158,Jefferson County,KY,40299,Female,34
2143,1091,6/1/2022 18:19,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40215-1496,Female,69
2144,263,6/27/2022 18:15,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40211,Male,52
2144,263,6/27/2022 18:15,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40211,Male,52
2144,263,6/14/2022 21:05,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40211,Male,52
2147,70,6/30/2022 16:09,Housing & Shelter,Home Loans and Financing,Organization 158,Jefferson County,KY,40258,Male,53
2147,70,6/30/2022 15:49,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40258,Male,53
2147,70,6/15/2022 16:21,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40258,Male,53
2148,833,6/7/2022 16:39,Housing & Shelter,Emergency Housing,Organization 158,Jefferson County,KY,40210,Female,65
2148,833,6/7/2022 16:39,,,Organization 158,Jefferson County,KY,40210,Female,65
2150,315,6/27/2022 17:50,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40223,Male,0
2150,315,6/27/2022 17:50,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40223,Male,0
2150,315,6/15/2022 14:30,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40223,Male,0
2157,743,6/10/2022 15:58,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40202,Female,82
2157,743,6/10/2022 15:58,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40202,Female,82
2157,743,6/7/2022 17:45,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40202,Female,82
2164,295,6/16/2022 19:56,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40223,Female,44
2169,871,6/1/2022 19:06,Wellness,Wellness Expense Assistance,Organization 158,Jefferson County,KY,40203,Female,63
2174,832,6/10/2022 14:03,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40243,Male,47
2174,832,6/10/2022 14:02,Housing & Shelter,Permanent Housing,Organization 158,Jefferson County,KY,40243,Male,47
2177,338,6/20/2022 19:28,Mental/Behavioral Health,Psychiatric Services,Organization 158,Grayson County,KY,42721,Female,42
2177,338,6/20/2022 19:28,Mental/Behavioral Health,Psychiatric Services,Organization 158,Grayson County,KY,42721,Female,42
2181,191,6/29/2022 13:53,Individual & Family Support,Caregiving Services,Organization 158,Oldham County,KY,40014,Female,86
2182,460,6/23/2022 18:10,Food Assistance,Emergency Food,Organization 158,Bullitt County,KY,40165,Male,19
2185,637,6/16/2022 13:07,Food Assistance,Prepared Meals,Organization 158,Hardin County,KY,40175,Male,58
2185,637,6/16/2022 13:06,Food Assistance,Prepared Meals,Organization 158,Hardin County,KY,40175,Male,58
2185,637,6/7/2022 20:59,Food Assistance,Prepared Meals,Organization 158,Hardin County,KY,40175,Male,58
2187,131,6/23/2022 14:57,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212-2927,Female,78
2187,131,6/21/2022 11:18,,,Organization 158,Jefferson County,KY,40212-2927,Female,78
2187,131,6/21/2022 11:17,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212-2927,Female,78
2187,131,6/10/2022 14:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212-2927,Female,78
2187,131,6/10/2022 14:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212-2927,Female,78
2193,55,6/16/2022 15:33,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40242,Female,77
2193,55,6/16/2022 15:33,,,Organization 158,Jefferson County,KY,40242,Female,77
2199,150,6/23/2022 14:42,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40291,Female,67
2200,336,6/7/2022 21:16,Food Assistance,Emergency Food,Organization 158,Shelby County,KY,40065,Female,49
2200,336,6/7/2022 21:16,,,Organization 158,Shelby County,KY,40065,Female,49
2207,172,6/14/2022 18:57,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40210,Male,65
2210,163,6/29/2022 16:24,Income Support,Emergency/One-time Financial Assistance,Organization 158,Jefferson County,KY,40210,Female,66
2210,163,6/28/2022 12:25,,,Organization 158,Jefferson County,KY,40210,Female,66
2210,163,6/27/2022 13:06,,,Organization 158,Jefferson County,KY,40210,Female,66
2210,163,6/21/2022 18:12,,,Organization 158,Jefferson County,KY,40210,Female,66
2213,195,6/28/2022 12:45,Individual & Family Support,Social Service Case Management,Organization 158,Bullitt County,KY,40150,Female,75
2219,902,6/8/2022 14:34,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40219,Female,73
2219,902,6/8/2022 13:34,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40219,Female,73
2220,837,6/9/2022 13:45,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50
2220,837,6/9/2022 13:45,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50
2220,837,6/1/2022 14:49,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50
2222,740,6/14/2022 15:47,Individual & Family Support,Caregiving Services,Organization 158,Bullitt County,KY,40047,Female,72
2226,44,6/29/2022 20:06,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40202,Female,71
2227,1033,6/3/2022 13:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40229,Female,57
2227,1033,6/3/2022 13:22,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40229,Female,57
2228,336,6/9/2022 13:36,Housing & Shelter,Permanent Housing,Organization 158,Shelby County,KY,40065,Female,49
2228,336,6/9/2022 13:36,,,Organization 158,Shelby County,KY,40065,Female,49
2228,336,6/9/2022 13:35,Housing & Shelter,Transitional Housing,Organization 158,Shelby County,KY,40065,Female,49
2228,336,6/7/2022 21:16,Housing & Shelter,Transitional Housing,Organization 158,Shelby County,KY,40065,Female,49
2230,339,6/13/2022 16:19,Clothing & Household Goods,,Organization 158,Marion County,KY,40033,Female,7
2235,743,6/7/2022 17:45,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40202,Female,82
2237,237,6/28/2022 12:31,Individual & Family Support,Environmental Modifications/Accessibility,Organization 158,Jefferson County,KY,40258,Female,55
2237,237,6/27/2022 14:47,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40258,Female,55
2237,237,6/10/2022 16:32,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40258,Female,55
2242,410,6/21/2022 14:42,Transportation,Transportation Passes/Vouchers,Organization 158,Daviess County,KY,42301,Male,1
2243,598,2/25/2022 18:52,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40220,Female,62
2244,76,6/15/2022 15:12,Food Assistance,Emergency Food,Organization 158,Breckinridge County,KY,40143,Female,48
2244,76,6/15/2022 15:12,,,Organization 158,Breckinridge County,KY,40143,Female,48
2249,312,6/9/2022 17:53,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40203,Male,39
2253,55,6/16/2022 15:33,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40242,Female,77
2253,55,6/16/2022 15:33,,,Organization 158,Jefferson County,KY,40242,Female,77
2269,288,6/27/2022 14:38,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61
2269,288,6/27/2022 14:38,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61
2269,288,6/10/2022 14:40,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61
2271,336,6/17/2022 14:37,Housing & Shelter,Housing Applications/Recertification,Organization 158,Shelby County,KY,40065,Female,49
2271,336,6/17/2022 14:37,Housing & Shelter,Housing Applications/Recertification,Organization 158,Shelby County,KY,40065,Female,49
2271,336,6/7/2022 21:16,Housing & Shelter,Housing Applications/Recertification,Organization 158,Shelby County,KY,40065,Female,49
2277,75,6/30/2022 15:47,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0
2277,75,6/30/2022 15:45,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0
2277,75,6/15/2022 15:14,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0
2277,75,6/15/2022 15:13,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0
2278,383,6/27/2022 7:35,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40215,Male,43
2281,312,6/9/2022 17:53,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40203,Male,39
2281,312,6/9/2022 17:53,,,Organization 158,Jefferson County,KY,40203,Male,39
2282,637,6/7/2022 20:59,Food Assistance,Emergency Food,Organization 158,Hardin County,KY,40175,Male,58
2289,709,6/10/2022 13:35,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40211,Male,63
2289,709,6/10/2022 13:35,,,Organization 158,Jefferson County,KY,40211,Male,63
2295,837,6/10/2022 15:45,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40204,Female,50
2295,837,6/10/2022 15:45,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40204,Female,50
2295,837,6/7/2022 17:09,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40204,Female,50
2295,837,6/7/2022 17:08,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50
2295,837,6/1/2022 14:49,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50
2297,637,6/10/2022 16:04,Food Assistance,Emergency Food,Organization 158,Hardin County,KY,40175,Male,58
2297,637,6/10/2022 16:04,Food Assistance,Emergency Food,Organization 158,Hardin County,KY,40175,Male,58
2297,637,6/7/2022 20:59,Food Assistance,Emergency Food,Organization 158,Hardin County,KY,40175,Male,58
2298,191,6/29/2022 13:53,Individual & Family Support,Social Service Case Management,Organization 158,Oldham County,KY,40014,Female,86
2320,164,6/29/2022 16:44,Utilities,Utility Bill Payment Assistance,Organization 158,Jefferson County,KY,40214,Male,6
2321,336,6/7/2022 21:16,Individual & Family Support,Support Groups,Organization 158,Shelby County,KY,40065,Female,49
2321,336,6/7/2022 21:16,,,Organization 158,Shelby County,KY,40065,Female,49
2322,241,6/24/2022 16:57,Mental/Behavioral Health,Supportive Therapies,Organization 158,Jefferson County,KY,40272,Female,18
2326,5,6/30/2022 16:19,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40220,Female,65
2326,5,6/30/2022 15:59,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40220,Female,65
2326,5,6/20/2022 20:51,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40220,Female,65
2330,169,6/13/2022 13:54,Housing & Shelter,Permanent Housing,Organization 158,Jefferson County,KY,40218,Female,49
2331,630,6/16/2022 12:49,Utilities,Utility Bill Payment Assistance,Organization 158,Jefferson County,KY,40219,Female,45
2331,630,6/16/2022 12:49,,,Organization 158,Jefferson County,KY,40219,Female,45
2331,630,6/15/2022 15:13,,,Organization 158,Jefferson County,KY,40219,Female,45
2332,2,6/30/2022 18:38,Transportation,Ride Coordination,Organization 158,Bullitt County,KY,40165,Female,78
2335,289,6/23/2022 15:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40210,Male,62
2335,289,6/23/2022 15:00,,,Organization 158,Jefferson County,KY,40210,Male,62
2335,289,6/23/2022 15:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40210,Male,62
2335,289,6/15/2022 15:22,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40210,Male,62
2335,289,6/15/2022 15:22,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40210,Male,62
2344,447,6/8/2022 13:54,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40259,Female,48
2347,1,6/30/2022 16:48,Benefits Navigation,Benefits Eligibility Screening,Organization 158,,KY,40165,Male,70
2351,537,6/22/2022 15:25,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40214,Male,5
2359,131,6/28/2022 11:59,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212-2927,Female,78
2359,131,6/28/2022 11:58,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212-2927,Female,78
