ServiceEpisodeID,ClientID,Created At,Service Type,Service Subtype,Originating Organization,Address 1 County,Address 1 State,Address 1 Postal Code,Gender,Age
2026,75,2022-06-03 14:14:00,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0.0
2031,56,2022-06-30 16:55:00,Benefits Navigation,Immigration Services,Organization 158,Jefferson County,KY,40214,Male,0.0
2031,56,2022-06-30 16:53:00,Benefits Navigation,Immigration Services,Organization 158,Jefferson County,KY,40214,Male,0.0
2036,56,2022-06-30 16:55:00,Benefits Navigation,Immigration Services,Organization 158,Jefferson County,KY,40214,Male,0.0
2036,56,2022-06-30 16:53:00,Benefits Navigation,Immigration Services,Organization 158,Jefferson County,KY,40214,Male,0.0
2036,56,2022-06-16 13:32:00,Benefits Navigation,Immigration Services,Organization 158,Jefferson County,KY,40214,Male,0.0
2036,56,2022-06-16 13:32:00,Benefits Navigation,Immigration Services,Organization 158,Jefferson County,KY,40214,Male,0.0
2036,56,2022-06-03 14:54:00,Benefits Navigation,Immigration Services,Organization 158,Jefferson County,KY,40214,Male,0.0
2036,56,2022-06-03 13:20:00,Benefits Navigation,Immigration Services,Organization 158,Jefferson County,KY,40214,Male,0.0
2040,332,2022-06-21 14:32:00,,,Organization 158,Grayson County,KY,42721,Female,53.0
2042,622,2022-05-25 17:25:00,,,Organization 158,Jefferson County,KY,40219,Female,72.0
2045,899,2022-06-07 16:24:00,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40299,Female,86.0
2052,337,2022-06-20 19:31:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40214,Male,50.0
2052,337,2022-06-20 19:31:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40214,Male,50.0
2065,107,2022-06-30 14:02:00,Individual & Family Support,Support Groups,Organization 158,Jefferson County,KY,40214,Male,9.0
2068,288,2022-06-27 17:38:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61.0
2068,288,2022-06-27 17:38:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61.0
2068,288,2022-06-10 14:40:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61.0
2078,707,2022-06-15 14:44:00,Social Enrichment,Youth Development,Organization 158,Jefferson County,KY,40219,Male,1.0
2078,707,2022-06-15 14:44:00,Social Enrichment,Youth Development,Organization 158,Jefferson County,KY,40219,Male,1.0
2078,707,2022-06-03 18:46:00,Social Enrichment,Youth Development,Organization 158,Jefferson County,KY,40219,Male,1.0
2087,296,2022-06-16 12:56:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40203,Male,51.0
2087,296,2022-06-16 12:56:00,,,Organization 158,Jefferson County,KY,40203,Male,51.0
2087,296,2022-06-16 12:54:00,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40203,Male,51.0
2087,296,2022-06-06 15:36:00,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40203,Male,51.0
2091,69,2022-06-30 16:10:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40214,Female,85.0
2091,69,2022-06-30 15:50:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40214,Female,85.0
2091,69,2022-06-15 18:01:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40214,Female,85.0
2103,838,2022-06-02 14:41:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40258,Male,64.0
2105,871,2022-06-01 19:06:00,Wellness,Nutrition Education,Organization 158,Jefferson County,KY,40203,Female,63.0
2105,871,2022-06-01 19:06:00,,,Organization 158,Jefferson County,KY,40203,Female,63.0
2109,163,2022-06-27 13:05:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40210,Female,66.0
2109,163,2022-06-21 18:12:00,,,Organization 158,Jefferson County,KY,40210,Female,66.0
2111,1,2022-06-30 16:48:00,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40165,Male,70.0
2112,262,2022-06-03 16:53:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40229,Male,64.0
2112,262,2022-06-03 13:53:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40229,Male,64.0
2113,183,2022-06-24 14:28:00,Transportation,Transportation Passes/Vouchers,Organization 158,Jefferson County,KY,40213,Female,77.0
2113,183,2022-06-24 14:28:00,,,Organization 158,Jefferson County,KY,40213,Female,77.0
2114,67,2022-06-30 16:15:00,Individual & Family Support,Parenting Education,Organization 158,Jefferson County,KY,40219,Female,33.0
2114,67,2022-06-30 15:55:00,Individual & Family Support,Parenting Education,Organization 158,Jefferson County,KY,40219,Female,33.0
2118,1030,2022-06-03 13:28:00,Food Assistance,Prepared Meals,Organization 158,Bullitt County,KY,40047,Female,80.0
2118,1030,2022-06-03 13:28:00,Food Assistance,Prepared Meals,Organization 158,Bullitt County,KY,40047,Female,80.0
2124,631,2022-06-16 12:41:00,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40272,Male,74.0
2124,631,2022-06-16 12:41:00,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40272,Male,74.0
2124,631,2022-06-15 13:28:00,,,Organization 158,Jefferson County,KY,40272,Male,74.0
2127,460,2022-06-23 18:10:00,Food Assistance,Emergency Food,Organization 158,Bullitt County,KY,40165,Male,19.0
2129,307,2022-06-27 18:09:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68.0
2129,307,2022-06-27 18:09:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68.0
2129,307,2022-06-16 13:29:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68.0
2129,307,2022-06-16 13:29:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68.0
2129,307,2022-06-03 14:48:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68.0
2129,307,2022-06-03 13:19:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40202,Female,68.0
2135,282,2022-06-28 14:56:00,Housing & Shelter,Permanent Housing,Organization 158,Jefferson County,KY,40219,Female,51.0
2140,286,2022-06-27 15:02:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40203,Female,96.0
2140,286,2022-06-27 15:02:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40203,Female,96.0
2140,286,2022-06-10 14:27:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40203,Female,96.0
2141,903,2022-06-01 13:13:00,Physical Health,Primary Care,Organization 158,Jefferson County,KY,40299,Female,34.0
2143,1091,2022-06-01 18:19:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40215,Female,69.0
2144,263,2022-06-27 18:15:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40211,Male,52.0
2144,263,2022-06-27 18:15:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40211,Male,52.0
2144,263,2022-06-14 21:05:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40211,Male,52.0
2147,70,2022-06-30 16:09:00,Housing & Shelter,Home Loans and Financing,Organization 158,Jefferson County,KY,40258,Male,53.0
2147,70,2022-06-30 15:49:00,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40258,Male,53.0
2147,70,2022-06-15 16:21:00,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40258,Male,53.0
2148,833,2022-06-07 16:39:00,Housing & Shelter,Emergency Housing,Organization 158,Jefferson County,KY,40210,Female,65.0
2148,833,2022-06-07 16:39:00,,,Organization 158,Jefferson County,KY,40210,Female,65.0
2150,315,2022-06-27 17:50:00,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40223,Male,0.0
2150,315,2022-06-27 17:50:00,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40223,Male,0.0
2150,315,2022-06-15 14:30:00,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40223,Male,0.0
2157,743,2022-06-10 15:58:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40202,Female,82.0
2157,743,2022-06-10 15:58:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40202,Female,82.0
2157,743,2022-06-07 17:45:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40202,Female,82.0
2164,295,2022-06-16 19:56:00,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40223,Female,44.0
2169,871,2022-06-01 19:06:00,Wellness,Wellness Expense Assistance,Organization 158,Jefferson County,KY,40203,Female,63.0
2174,832,2022-06-10 14:03:00,Food Assistance,Emergency Food,Organization 158,Jefferson County,KY,40243,Male,47.0
2174,832,2022-06-10 14:02:00,Housing & Shelter,Permanent Housing,Organization 158,Jefferson County,KY,40243,Male,47.0
2177,338,2022-06-20 19:28:00,Mental/Behavioral Health,Psychiatric Services,Organization 158,Grayson County,KY,42721,Female,42.0
2177,338,2022-06-20 19:28:00,Mental/Behavioral Health,Psychiatric Services,Organization 158,Grayson County,KY,42721,Female,42.0
2181,191,2022-06-29 13:53:00,Individual & Family Support,Caregiving Services,Organization 158,Oldham County,KY,40014,Female,86.0
2182,460,2022-06-23 18:10:00,Food Assistance,Emergency Food,Organization 158,Bullitt County,KY,40165,Male,19.0
2185,637,2022-06-16 13:07:00,Food Assistance,Prepared Meals,Organization 158,Hardin County,KY,40175,Male,58.0
2185,637,2022-06-16 13:06:00,Food Assistance,Prepared Meals,Organization 158,Hardin County,KY,40175,Male,58.0
2185,637,2022-06-07 20:59:00,Food Assistance,Prepared Meals,Organization 158,Hardin County,KY,40175,Male,58.0
2187,131,2022-06-23 14:57:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212,Female,78.0
2187,131,2022-06-21 11:18:00,,,Organization 158,Jefferson County,KY,40212,Female,78.0
2187,131,2022-06-21 11:17:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212,Female,78.0
2187,131,2022-06-10 14:00:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212,Female,78.0
2187,131,2022-06-10 14:00:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40212,Female,78.0
2193,55,2022-06-16 15:33:00,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40242,Female,77.0
2193,55,2022-06-16 15:33:00,,,Organization 158,Jefferson County,KY,40242,Female,77.0
2199,150,2022-06-23 14:42:00,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40291,Female,67.0
2200,336,2022-06-07 21:16:00,Food Assistance,Emergency Food,Organization 158,Shelby County,KY,40065,Female,49.0
2200,336,2022-06-07 21:16:00,,,Organization 158,Shelby County,KY,40065,Female,49.0
2207,172,2022-06-14 18:57:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40210,Male,65.0
2210,163,2022-06-29 16:24:00,Income Support,Emergency/One-time Financial Assistance,Organization 158,Jefferson County,KY,40210,Female,66.0
2210,163,2022-06-28 12:25:00,,,Organization 158,Jefferson County,KY,40210,Female,66.0
2210,163,2022-06-27 13:06:00,,,Organization 158,Jefferson County,KY,40210,Female,66.0
2210,163,2022-06-21 18:12:00,,,Organization 158,Jefferson County,KY,40210,Female,66.0
2213,195,2022-06-28 12:45:00,Individual & Family Support,Social Service Case Management,Organization 158,Bullitt County,KY,40150,Female,75.0
2219,902,2022-06-08 14:34:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40219,Female,73.0
2219,902,2022-06-08 13:34:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40219,Female,73.0
2220,837,2022-06-09 13:45:00,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50.0
2220,837,2022-06-09 13:45:00,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50.0
2220,837,2022-06-01 14:49:00,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50.0
2222,740,2022-06-14 15:47:00,Individual & Family Support,Caregiving Services,Organization 158,Bullitt County,KY,40047,Female,72.0
2226,44,2022-06-29 20:06:00,Benefits Navigation,Benefits Eligibility Screening,Organization 158,Jefferson County,KY,40202,Female,71.0
2227,1033,2022-06-03 13:22:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40229,Female,57.0
2227,1033,2022-06-03 13:22:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40229,Female,57.0
2228,336,2022-06-09 13:36:00,Housing & Shelter,Permanent Housing,Organization 158,Shelby County,KY,40065,Female,49.0
2228,336,2022-06-09 13:36:00,,,Organization 158,Shelby County,KY,40065,Female,49.0
2228,336,2022-06-09 13:35:00,Housing & Shelter,Transitional Housing,Organization 158,Shelby County,KY,40065,Female,49.0
2228,336,2022-06-07 21:16:00,Housing & Shelter,Transitional Housing,Organization 158,Shelby County,KY,40065,Female,49.0
2230,339,2022-06-13 16:19:00,Clothing & Household Goods,,Organization 158,Marion County,KY,40033,Female,7.0
2235,743,2022-06-07 17:45:00,Transportation,Ride Coordination,Organization 158,Jefferson County,KY,40202,Female,82.0
2237,237,2022-06-28 12:31:00,Individual & Family Support,Environmental Modifications/Accessibility,Organization 158,Jefferson County,KY,40258,Female,55.0
2237,237,2022-06-27 14:47:00,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40258,Female,55.0
2237,237,2022-06-10 16:32:00,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40258,Female,55.0
2242,410,2022-06-21 14:42:00,Transportation,Transportation Passes/Vouchers,Organization 158,Daviess County,KY,42301,Male,1.0
2243,598,2022-02-25 18:52:00,Food Assistance,SNAP/WIC/Other Nutrition Benefits,Organization 158,Jefferson County,KY,40220,Female,62.0
2244,76,2022-06-15 15:12:00,Food Assistance,Emergency Food,Organization 158,Breckinridge County,KY,40143,Female,48.0
2244,76,2022-06-15 15:12:00,,,Organization 158,Breckinridge County,KY,40143,Female,48.0
2249,312,2022-06-09 17:53:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40203,Male,39.0
2253,55,2022-06-16 15:33:00,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40242,Female,77.0
2253,55,2022-06-16 15:33:00,,,Organization 158,Jefferson County,KY,40242,Female,77.0
2269,288,2022-06-27 14:38:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61.0
2269,288,2022-06-27 14:38:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61.0
2269,288,2022-06-10 14:40:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40215,Male,61.0
2271,336,2022-06-17 14:37:00,Housing & Shelter,Housing Applications/Recertification,Organization 158,Shelby County,KY,40065,Female,49.0
2271,336,2022-06-17 14:37:00,Housing & Shelter,Housing Applications/Recertification,Organization 158,Shelby County,KY,40065,Female,49.0
2271,336,2022-06-07 21:16:00,Housing & Shelter,Housing Applications/Recertification,Organization 158,Shelby County,KY,40065,Female,49.0
2277,75,2022-06-30 15:47:00,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0.0
2277,75,2022-06-30 15:45:00,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0.0
2277,75,2022-06-15 15:14:00,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0.0
2277,75,2022-06-15 15:13:00,Clothing & Household Goods,,Organization 158,Jefferson County,KY,40202,Male,0.0
2278,383,2022-06-27 07:35:00,Food Assistance,Prepared Meals,Organization 158,Jefferson County,KY,40215,Male,43.0
2281,312,2022-06-09 17:53:00,Housing & Shelter,Rent/Mortgage Payment Assistance,Organization 158,Jefferson County,KY,40203,Male,39.0
2281,312,2022-06-09 17:53:00,,,Organization 158,Jefferson County,KY,40203,Male,39.0
2282,637,2022-06-07 20:59:00,Food Assistance,Emergency Food,Organization 158,Hardin County,KY,40175,Male,58.0
2289,709,2022-06-10 13:35:00,Individual & Family Support,Social Service Case Management,Organization 158,Jefferson County,KY,40211,Male,63.0
2289,709,2022-06-10 13:35:00,,,Organization 158,Jefferson County,KY,40211,Male,63.0
2295,837,2022-06-10 15:45:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40204,Female,50.0
2295,837,2022-06-10 15:45:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40204,Female,50.0
2295,837,2022-06-07 17:09:00,Mental/Behavioral Health,Individual Counseling,Organization 158,Jefferson County,KY,40204,Female,50.0
2295,837,2022-06-07 17:08:00,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50.0
2295,837,2022-06-01 14:49:00,Wellness,Mindfulness & Meditation,Organization 158,Jefferson County,KY,40204,Female,50.0
2297,637,2022-06-10 16:04:00,Food Assistance,Emergency Food,Organization 158,Hardin County,KY,40175,Male,58.0
2297,637,2022-06-10 16:04:00,Food Assistance,Emergency Food,Organization 158,Hardin County,KY,40175,Male,58.0
